benchmark,family,series,variant,root_label,model_group,seed_tag,accuracy,correct,processed_total,status,skipped,total_rows,error,path
normad,MAPLE 1B,T-/I+,custom_tminus_eplus,maple_seed41_rerun,raw_1b,seed_41,0.3323205469046715,875,2633,ok,0,2633,,/path/to/metacul/results/external_benchmarks_croq_related_seed41_rerun/raw_1b/seed_41/normad/custom_tminus_eplus/normad_eval_summary.csv
normad,MAPLE 1B,T-/I-,custom_tminus_eminus,maple_seed41_rerun,raw_1b,seed_41,0.3323205469046715,875,2633,ok,0,2633,,/path/to/metacul/results/external_benchmarks_croq_related_seed41_rerun/raw_1b/seed_41/normad/custom_tminus_eminus/normad_eval_summary.csv
normad,MAPLE 3B,T+/I+,custom_tplus_eplus,maple_seed41_rerun,raw_3b,seed_41,0.37485757690846944,987,2633,ok,0,2633,,/path/to/metacul/results/external_benchmarks_croq_related_seed41_rerun/raw_3b/seed_41/normad/custom_tplus_eplus/normad_eval_summary.csv
normad,MAPLE 3B,T+/I-,custom_tplus_eminus,maple_seed41_rerun,raw_3b,seed_41,0.3592859855677934,946,2633,ok,0,2633,,/path/to/metacul/results/external_benchmarks_croq_related_seed41_rerun/raw_3b/seed_41/normad/custom_tplus_eminus/normad_eval_summary.csv
normad,MAPLE 3B,T-/I+,custom_tminus_eplus,maple_seed41_rerun,raw_3b,seed_41,0.3292821876186859,867,2633,ok,0,2633,,/path/to/metacul/results/external_benchmarks_croq_related_seed41_rerun/raw_3b/seed_41/normad/custom_tminus_eplus/normad_eval_summary.csv
normad,MAPLE 3B,T-/I-,custom_tminus_eminus,maple_seed41_rerun,raw_3b,seed_41,0.3243448537789594,854,2633,ok,0,2633,,/path/to/metacul/results/external_benchmarks_croq_related_seed41_rerun/raw_3b/seed_41/normad/custom_tminus_eminus/normad_eval_summary.csv
normad,Mistral-7B-Instruct-v0.2,I+,llama3_chat_with_metadata,hf_seed41,mistral7b_v02,seed_41,0.6855298139004937,1805,2633,ok,0,2633,,/path/to/metacul/results/external_benchmarks_croq_related_hf_seed41/mistral7b_v02/seed_41/normad/llama3_chat_with_metadata/normad_eval_summary.csv
normad,Mistral-7B-Instruct-v0.2,I-,llama3_chat_without_metadata,hf_seed41,mistral7b_v02,seed_41,0.6904671477402203,1818,2633,ok,0,2633,,/path/to/metacul/results/external_benchmarks_croq_related_hf_seed41/mistral7b_v02/seed_41/normad/llama3_chat_without_metadata/normad_eval_summary.csv
normad,Qwen2.5-0.5B,I+,llama3_chat_with_metadata,hf_seed41,qwen25_0p5b,seed_41,0.4720850740600076,1243,2633,ok,0,2633,,/path/to/metacul/results/external_benchmarks_croq_related_hf_seed41/qwen25_0p5b/seed_41/normad/llama3_chat_with_metadata/normad_eval_summary.csv
normad,Qwen2.5-0.5B,I-,llama3_chat_without_metadata,hf_seed41,qwen25_0p5b,seed_41,0.42233194075199393,1112,2633,ok,0,2633,,/path/to/metacul/results/external_benchmarks_croq_related_hf_seed41/qwen25_0p5b/seed_41/normad/llama3_chat_without_metadata/normad_eval_summary.csv
normad,Qwen2.5-1.5B,I+,llama3_chat_with_metadata,hf_seed41,qwen25_1p5b,seed_41,0.5974173946069122,1573,2633,ok,0,2633,,/path/to/metacul/results/external_benchmarks_croq_related_hf_seed41/qwen25_1p5b/seed_41/normad/llama3_chat_with_metadata/normad_eval_summary.csv
normad,Qwen2.5-1.5B,I-,llama3_chat_without_metadata,hf_seed41,qwen25_1p5b,seed_41,0.6160273452335738,1622,2633,ok,0,2633,,/path/to/metacul/results/external_benchmarks_croq_related_hf_seed41/qwen25_1p5b/seed_41/normad/llama3_chat_without_metadata/normad_eval_summary.csv
normad,Qwen2.5-3B,I+,llama3_chat_with_metadata,hf_seed41,qwen25_3b,seed_41,0.6505886821116597,1713,2633,ok,0,2633,,/path/to/metacul/results/external_benchmarks_croq_related_hf_seed41/qwen25_3b/seed_41/normad/llama3_chat_with_metadata/normad_eval_summary.csv
normad,Qwen2.5-3B,I-,llama3_chat_without_metadata,hf_seed41,qwen25_3b,seed_41,0.6635017090770984,1747,2633,ok,0,2633,,/path/to/metacul/results/external_benchmarks_croq_related_hf_seed41/qwen25_3b/seed_41/normad/llama3_chat_without_metadata/normad_eval_summary.csv
normad,Qwen3.5-0.8B,I+,llama3_chat_with_metadata,hf_seed41,qwen35_0p8b,seed_41,0.0,0,0,failed_model_load,2633,2633,"ValueError: The checkpoint you are trying to load has model type `qwen3_5` but Transformers does not recognize this architecture. This could be because of an issue with the checkpoint, or because your version of Transformers is out of date.

You can update Transformers with the command `pip install --upgrade transformers`. If this does not work, and the checkpoint is very new, then there may not be a release version that supports this model yet. In this case, you can get the most up-to-date code by installing Transformers from source with the command `pip install git+https://github.com/huggingface/transformers.git`",/path/to/metacul/results/external_benchmarks_croq_related_hf_seed41/qwen35_0p8b/seed_41/normad/llama3_chat_with_metadata/normad_eval_summary.csv
normad,Qwen3.5-0.8B,I+,llama3_chat_with_metadata,hf_seed41_fixed,qwen35_0p8b,seed_41,0.5279149259399925,1390,2633,ok,0,2633,,/path/to/metacul/results/external_benchmarks_croq_related_hf_seed41_fixed/qwen35_0p8b/seed_41/normad/llama3_chat_with_metadata/normad_eval_summary.csv
normad,Qwen3.5-0.8B,I-,llama3_chat_without_metadata,hf_seed41,qwen35_0p8b,seed_41,0.0,0,0,failed_model_load,2633,2633,"ValueError: The checkpoint you are trying to load has model type `qwen3_5` but Transformers does not recognize this architecture. This could be because of an issue with the checkpoint, or because your version of Transformers is out of date.

You can update Transformers with the command `pip install --upgrade transformers`. If this does not work, and the checkpoint is very new, then there may not be a release version that supports this model yet. In this case, you can get the most up-to-date code by installing Transformers from source with the command `pip install git+https://github.com/huggingface/transformers.git`",/path/to/metacul/results/external_benchmarks_croq_related_hf_seed41/qwen35_0p8b/seed_41/normad/llama3_chat_without_metadata/normad_eval_summary.csv
normad,Qwen3.5-0.8B,I-,llama3_chat_without_metadata,hf_seed41_fixed,qwen35_0p8b,seed_41,0.527155336118496,1388,2633,ok,0,2633,,/path/to/metacul/results/external_benchmarks_croq_related_hf_seed41_fixed/qwen35_0p8b/seed_41/normad/llama3_chat_without_metadata/normad_eval_summary.csv
normad,Qwen3.5-2B,I+,llama3_chat_with_metadata,hf_seed41,qwen35_2b,seed_41,0.0,0,0,failed_model_load,2633,2633,"ValueError: The checkpoint you are trying to load has model type `qwen3_5` but Transformers does not recognize this architecture. This could be because of an issue with the checkpoint, or because your version of Transformers is out of date.

You can update Transformers with the command `pip install --upgrade transformers`. If this does not work, and the checkpoint is very new, then there may not be a release version that supports this model yet. In this case, you can get the most up-to-date code by installing Transformers from source with the command `pip install git+https://github.com/huggingface/transformers.git`",/path/to/metacul/results/external_benchmarks_croq_related_hf_seed41/qwen35_2b/seed_41/normad/llama3_chat_with_metadata/normad_eval_summary.csv
normad,Qwen3.5-2B,I+,llama3_chat_with_metadata,hf_seed41_fixed,qwen35_2b,seed_41,0.5522218002278769,1454,2633,ok,0,2633,,/path/to/metacul/results/external_benchmarks_croq_related_hf_seed41_fixed/qwen35_2b/seed_41/normad/llama3_chat_with_metadata/normad_eval_summary.csv
normad,Qwen3.5-2B,I-,llama3_chat_without_metadata,hf_seed41,qwen35_2b,seed_41,0.0,0,0,failed_model_load,2633,2633,"ValueError: The checkpoint you are trying to load has model type `qwen3_5` but Transformers does not recognize this architecture. This could be because of an issue with the checkpoint, or because your version of Transformers is out of date.

You can update Transformers with the command `pip install --upgrade transformers`. If this does not work, and the checkpoint is very new, then there may not be a release version that supports this model yet. In this case, you can get the most up-to-date code by installing Transformers from source with the command `pip install git+https://github.com/huggingface/transformers.git`",/path/to/metacul/results/external_benchmarks_croq_related_hf_seed41/qwen35_2b/seed_41/normad/llama3_chat_without_metadata/normad_eval_summary.csv
normad,Qwen3.5-2B,I-,llama3_chat_without_metadata,hf_seed41_fixed,qwen35_2b,seed_41,0.6293201671097607,1657,2633,ok,0,2633,,/path/to/metacul/results/external_benchmarks_croq_related_hf_seed41_fixed/qwen35_2b/seed_41/normad/llama3_chat_without_metadata/normad_eval_summary.csv
normad,Qwen3.5-4B,I+,llama3_chat_with_metadata,hf_seed41,qwen35_4b,seed_41,0.0,0,0,failed_model_load,2633,2633,"ValueError: The checkpoint you are trying to load has model type `qwen3_5` but Transformers does not recognize this architecture. This could be because of an issue with the checkpoint, or because your version of Transformers is out of date.

You can update Transformers with the command `pip install --upgrade transformers`. If this does not work, and the checkpoint is very new, then there may not be a release version that supports this model yet. In this case, you can get the most up-to-date code by installing Transformers from source with the command `pip install git+https://github.com/huggingface/transformers.git`",/path/to/metacul/results/external_benchmarks_croq_related_hf_seed41/qwen35_4b/seed_41/normad/llama3_chat_with_metadata/normad_eval_summary.csv
normad,Qwen3.5-4B,I-,llama3_chat_without_metadata,hf_seed41,qwen35_4b,seed_41,0.0,0,0,failed_model_load,2633,2633,"ValueError: The checkpoint you are trying to load has model type `qwen3_5` but Transformers does not recognize this architecture. This could be because of an issue with the checkpoint, or because your version of Transformers is out of date.

You can update Transformers with the command `pip install --upgrade transformers`. If this does not work, and the checkpoint is very new, then there may not be a release version that supports this model yet. In this case, you can get the most up-to-date code by installing Transformers from source with the command `pip install git+https://github.com/huggingface/transformers.git`",/path/to/metacul/results/external_benchmarks_croq_related_hf_seed41/qwen35_4b/seed_41/normad/llama3_chat_without_metadata/normad_eval_summary.csv
normad,Qwen3.5-9B,I+,llama3_chat_with_metadata,hf_seed41,qwen35_9b,seed_41,0.0,0,0,failed_model_load,2633,2633,"ValueError: The checkpoint you are trying to load has model type `qwen3_5` but Transformers does not recognize this architecture. This could be because of an issue with the checkpoint, or because your version of Transformers is out of date.

You can update Transformers with the command `pip install --upgrade transformers`. If this does not work, and the checkpoint is very new, then there may not be a release version that supports this model yet. In this case, you can get the most up-to-date code by installing Transformers from source with the command `pip install git+https://github.com/huggingface/transformers.git`",/path/to/metacul/results/external_benchmarks_croq_related_hf_seed41/qwen35_9b/seed_41/normad/llama3_chat_with_metadata/normad_eval_summary.csv
normad,Qwen3.5-9B,I-,llama3_chat_without_metadata,hf_seed41,qwen35_9b,seed_41,0.0,0,0,failed_model_load,2633,2633,"ValueError: The checkpoint you are trying to load has model type `qwen3_5` but Transformers does not recognize this architecture. This could be because of an issue with the checkpoint, or because your version of Transformers is out of date.

You can update Transformers with the command `pip install --upgrade transformers`. If this does not work, and the checkpoint is very new, then there may not be a release version that supports this model yet. In this case, you can get the most up-to-date code by installing Transformers from source with the command `pip install git+https://github.com/huggingface/transformers.git`",/path/to/metacul/results/external_benchmarks_croq_related_hf_seed41/qwen35_9b/seed_41/normad/llama3_chat_without_metadata/normad_eval_summary.csv
