benchmark,protocol,family,seed,comparison,metric,direction,positive_variant,negative_variant,positive_metric,negative_metric,delta_positive_better,requirement_satisfied,valid_for_comparison,positive_rows,negative_rows,positive_constant_score_rate,negative_constant_score_rate,positive_first_option_prediction_rate,negative_first_option_prediction_rate,positive_tokenizer_sources,negative_tokenizer_sources,positive_tokenizer_classes,negative_tokenizer_classes,positive_tokenizer_vocab_sizes,negative_tokenizer_vocab_sizes,notes,positive_jsonl,negative_jsonl,run_dir
worldvaluebench,legacy_pair,maple_1b_chat,seed_41,T+I+ vs T-I-,overall_emd,lower_is_better,custom_tplus_eplus,custom_tminus_eminus,0.1666666667,0.1666666667,0,0,1,120,120,0,0,0.2333333333,0.2333333333,/path/to/metacul/models/sft/combined_with_metadata_chat,/path/to/metacul/models/sft/combined_without_metadata_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_probes_maple_chat_remaining_seed41_120/worldvaluebench/legacy_pair/maple_1b_chat/seed_41/worldvaluebench/worldvaluebench_custom_tplus_eplus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/worldvaluebench/legacy_pair/maple_1b_chat/seed_41/worldvaluebench/worldvaluebench_custom_tminus_eminus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/worldvaluebench/legacy_pair/maple_1b_chat/seed_41/worldvaluebench
worldvaluebench,sft_1b_lnqa,maple_1b_chat,seed_41,T+I+ vs T-I-,overall_emd,lower_is_better,custom_tplus_eplus,custom_tminus_eminus,0.1666666667,0.1694444444,0.002777777778,1,1,120,120,0,0,0.2333333333,0.2333333333,/path/to/metacul/models/sft/combined_with_metadata_chat,/path/to/metacul/models/sft/combined_without_metadata_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_probes_maple_chat_remaining_seed41_120/worldvaluebench/sft_1b_lnqa/maple_1b_chat/seed_41/worldvaluebench/worldvaluebench_custom_tplus_eplus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/worldvaluebench/sft_1b_lnqa/maple_1b_chat/seed_41/worldvaluebench/worldvaluebench_custom_tminus_eminus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/worldvaluebench/sft_1b_lnqa/maple_1b_chat/seed_41/worldvaluebench
worldvaluebench,sft_3b_lnqa,maple_1b_chat,seed_41,T+I+ vs T-I-,overall_emd,lower_is_better,custom_tplus_eplus,custom_tminus_eminus,0.1555555556,0.1777777778,0.02222222222,1,1,120,120,0,0,0.3083333333,0.225,/path/to/metacul/models/sft/combined_with_metadata_chat,/path/to/metacul/models/sft/combined_without_metadata_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_probes_maple_chat_remaining_seed41_120/worldvaluebench/sft_3b_lnqa/maple_1b_chat/seed_41/worldvaluebench/worldvaluebench_custom_tplus_eplus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/worldvaluebench/sft_3b_lnqa/maple_1b_chat/seed_41/worldvaluebench/worldvaluebench_custom_tminus_eminus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/worldvaluebench/sft_3b_lnqa/maple_1b_chat/seed_41/worldvaluebench
worldvaluebench,country_first,maple_3b_chat,seed_41,T+I+ vs T-I-,overall_emd,lower_is_better,custom_tplus_eplus,custom_tminus_eminus,0.175,0.1666666667,-0.008333333333,0,1,120,120,0,0,0.2333333333,0.2333333333,/path/to/metacul/models/sft/combined_with_metadata_3b_best3b_chat,/path/to/metacul/models/sft/combined_without_metadata_3b_best3b_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_probes_maple_chat_remaining_seed41_120/worldvaluebench/country_first/maple_3b_chat/seed_41/worldvaluebench/worldvaluebench_custom_tplus_eplus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/worldvaluebench/country_first/maple_3b_chat/seed_41/worldvaluebench/worldvaluebench_custom_tminus_eminus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/worldvaluebench/country_first/maple_3b_chat/seed_41/worldvaluebench
worldvaluebench,figure9_1b,maple_3b_chat,seed_41,T+I+ vs T-I-,overall_emd,lower_is_better,custom_tplus_eplus,custom_tminus_eminus,0.3722222222,0.1666666667,-0.2055555556,0,1,120,120,0,0,0.475,0.2333333333,/path/to/metacul/models/sft/combined_with_metadata_3b_best3b_chat,/path/to/metacul/models/sft/combined_without_metadata_3b_best3b_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_probes_maple_chat_remaining_seed41_120/worldvaluebench/figure9_1b/maple_3b_chat/seed_41/worldvaluebench/worldvaluebench_custom_tplus_eplus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/worldvaluebench/figure9_1b/maple_3b_chat/seed_41/worldvaluebench/worldvaluebench_custom_tminus_eminus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/worldvaluebench/figure9_1b/maple_3b_chat/seed_41/worldvaluebench
worldvaluebench,figure9_3b,maple_3b_chat,seed_41,T+I+ vs T-I-,overall_emd,lower_is_better,custom_tplus_eplus,custom_tminus_eminus,0.7527777778,0.1666666667,-0.5861111111,0,1,120,120,0,0,0.225,0.2333333333,/path/to/metacul/models/sft/combined_with_metadata_3b_best3b_chat,/path/to/metacul/models/sft/combined_without_metadata_3b_best3b_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_probes_maple_chat_remaining_seed41_120/worldvaluebench/figure9_3b/maple_3b_chat/seed_41/worldvaluebench/worldvaluebench_custom_tplus_eplus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/worldvaluebench/figure9_3b/maple_3b_chat/seed_41/worldvaluebench/worldvaluebench_custom_tminus_eminus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/worldvaluebench/figure9_3b/maple_3b_chat/seed_41/worldvaluebench
worldvaluebench,legacy_a025,maple_3b_chat,seed_41,T+I+ vs T-I-,overall_emd,lower_is_better,custom_tplus_eplus,custom_tminus_eminus,0.2666666667,0.1666666667,-0.1,0,1,120,120,0,0,0.2333333333,0.2333333333,/path/to/metacul/models/sft/combined_with_metadata_3b_best3b_chat,/path/to/metacul/models/sft/combined_without_metadata_3b_best3b_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_probes_maple_chat_remaining_seed41_120/worldvaluebench/legacy_a025/maple_3b_chat/seed_41/worldvaluebench/worldvaluebench_custom_tplus_eplus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/worldvaluebench/legacy_a025/maple_3b_chat/seed_41/worldvaluebench/worldvaluebench_custom_tminus_eminus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/worldvaluebench/legacy_a025/maple_3b_chat/seed_41/worldvaluebench
worldvaluebench,legacy_final,maple_3b_chat,seed_41,T+I+ vs T-I-,overall_emd,lower_is_better,custom_tplus_eplus,custom_tminus_eminus,0.4,0.1666666667,-0.2333333333,0,1,120,120,0,0,0.4333333333,0.2333333333,/path/to/metacul/models/sft/combined_with_metadata_3b_best3b_chat,/path/to/metacul/models/sft/combined_without_metadata_3b_best3b_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_probes_maple_chat_remaining_seed41_120/worldvaluebench/legacy_final/maple_3b_chat/seed_41/worldvaluebench/worldvaluebench_custom_tplus_eplus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/worldvaluebench/legacy_final/maple_3b_chat/seed_41/worldvaluebench/worldvaluebench_custom_tminus_eminus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/worldvaluebench/legacy_final/maple_3b_chat/seed_41/worldvaluebench
worldvaluebench,legacy_pair,maple_3b_chat,seed_41,T+I+ vs T-I-,overall_emd,lower_is_better,custom_tplus_eplus,custom_tminus_eminus,0.2666666667,0.1666666667,-0.1,0,1,120,120,0,0,0.2333333333,0.2333333333,/path/to/metacul/models/sft/combined_with_metadata_3b_best3b_chat,/path/to/metacul/models/sft/combined_without_metadata_3b_best3b_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_probes_maple_chat_remaining_seed41_120/worldvaluebench/legacy_pair/maple_3b_chat/seed_41/worldvaluebench/worldvaluebench_custom_tplus_eplus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/worldvaluebench/legacy_pair/maple_3b_chat/seed_41/worldvaluebench/worldvaluebench_custom_tminus_eminus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/worldvaluebench/legacy_pair/maple_3b_chat/seed_41/worldvaluebench
worldvaluebench,letter_code_strict,maple_3b_chat,seed_41,T+I+ vs T-I-,overall_emd,lower_is_better,custom_tplus_eplus,custom_tminus_eminus,0.375,0.3888888889,0.01388888889,1,1,120,120,0,0,1,0.95,/path/to/metacul/models/sft/combined_with_metadata_3b_best3b_chat,/path/to/metacul/models/sft/combined_without_metadata_3b_best3b_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_probes_maple_chat_remaining_seed41_120/worldvaluebench/letter_code_strict/maple_3b_chat/seed_41/worldvaluebench/worldvaluebench_custom_tplus_eplus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/worldvaluebench/letter_code_strict/maple_3b_chat/seed_41/worldvaluebench/worldvaluebench_custom_tminus_eminus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/worldvaluebench/letter_code_strict/maple_3b_chat/seed_41/worldvaluebench
worldvaluebench,letter_country_first,maple_3b_chat,seed_41,T+I+ vs T-I-,overall_emd,lower_is_better,custom_tplus_eplus,custom_tminus_eminus,0.375,0.3888888889,0.01388888889,1,1,120,120,0,0,1,0.95,/path/to/metacul/models/sft/combined_with_metadata_3b_best3b_chat,/path/to/metacul/models/sft/combined_without_metadata_3b_best3b_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_probes_maple_chat_remaining_seed41_120/worldvaluebench/letter_country_first/maple_3b_chat/seed_41/worldvaluebench/worldvaluebench_custom_tplus_eplus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/worldvaluebench/letter_country_first/maple_3b_chat/seed_41/worldvaluebench/worldvaluebench_custom_tminus_eminus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/worldvaluebench/letter_country_first/maple_3b_chat/seed_41/worldvaluebench
worldvaluebench,letter_country_the,maple_3b_chat,seed_41,T+I+ vs T-I-,overall_emd,lower_is_better,custom_tplus_eplus,custom_tminus_eminus,0.375,0.3805555556,0.005555555556,1,1,120,120,0,0,1,0.9833333333,/path/to/metacul/models/sft/combined_with_metadata_3b_best3b_chat,/path/to/metacul/models/sft/combined_without_metadata_3b_best3b_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_probes_maple_chat_remaining_seed41_120/worldvaluebench/letter_country_the/maple_3b_chat/seed_41/worldvaluebench/worldvaluebench_custom_tplus_eplus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/worldvaluebench/letter_country_the/maple_3b_chat/seed_41/worldvaluebench/worldvaluebench_custom_tminus_eminus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/worldvaluebench/letter_country_the/maple_3b_chat/seed_41/worldvaluebench
worldvaluebench,letter_legacy,maple_3b_chat,seed_41,T+I+ vs T-I-,overall_emd,lower_is_better,custom_tplus_eplus,custom_tminus_eminus,0.375,0.375,0,0,1,120,120,0,0,1,1,/path/to/metacul/models/sft/combined_with_metadata_3b_best3b_chat,/path/to/metacul/models/sft/combined_without_metadata_3b_best3b_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_probes_maple_chat_remaining_seed41_120/worldvaluebench/letter_legacy/maple_3b_chat/seed_41/worldvaluebench/worldvaluebench_custom_tplus_eplus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/worldvaluebench/letter_legacy/maple_3b_chat/seed_41/worldvaluebench/worldvaluebench_custom_tminus_eminus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/worldvaluebench/letter_legacy/maple_3b_chat/seed_41/worldvaluebench
worldvaluebench,letter_name_grounded,maple_3b_chat,seed_41,T+I+ vs T-I-,overall_emd,lower_is_better,custom_tplus_eplus,custom_tminus_eminus,0.375,0.3722222222,-0.002777777778,0,1,120,120,0,0,1,0.8,/path/to/metacul/models/sft/combined_with_metadata_3b_best3b_chat,/path/to/metacul/models/sft/combined_without_metadata_3b_best3b_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_probes_maple_chat_remaining_seed41_120/worldvaluebench/letter_name_grounded/maple_3b_chat/seed_41/worldvaluebench/worldvaluebench_custom_tplus_eplus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/worldvaluebench/letter_name_grounded/maple_3b_chat/seed_41/worldvaluebench/worldvaluebench_custom_tminus_eminus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/worldvaluebench/letter_name_grounded/maple_3b_chat/seed_41/worldvaluebench
worldvaluebench,letter_strict_country,maple_3b_chat,seed_41,T+I+ vs T-I-,overall_emd,lower_is_better,custom_tplus_eplus,custom_tminus_eminus,0.375,0.3888888889,0.01388888889,1,1,120,120,0,0,1,0.95,/path/to/metacul/models/sft/combined_with_metadata_3b_best3b_chat,/path/to/metacul/models/sft/combined_without_metadata_3b_best3b_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_probes_maple_chat_remaining_seed41_120/worldvaluebench/letter_strict_country/maple_3b_chat/seed_41/worldvaluebench/worldvaluebench_custom_tplus_eplus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/worldvaluebench/letter_strict_country/maple_3b_chat/seed_41/worldvaluebench/worldvaluebench_custom_tminus_eminus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/worldvaluebench/letter_strict_country/maple_3b_chat/seed_41/worldvaluebench
worldvaluebench,name_grounded_the,maple_3b_chat,seed_41,T+I+ vs T-I-,overall_emd,lower_is_better,custom_tplus_eplus,custom_tminus_eminus,0.575,0.1666666667,-0.4083333333,0,1,120,120,0,0,0.075,0.2333333333,/path/to/metacul/models/sft/combined_with_metadata_3b_best3b_chat,/path/to/metacul/models/sft/combined_without_metadata_3b_best3b_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_probes_maple_chat_remaining_seed41_120/worldvaluebench/name_grounded_the/maple_3b_chat/seed_41/worldvaluebench/worldvaluebench_custom_tplus_eplus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/worldvaluebench/name_grounded_the/maple_3b_chat/seed_41/worldvaluebench/worldvaluebench_custom_tminus_eminus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/worldvaluebench/name_grounded_the/maple_3b_chat/seed_41/worldvaluebench
worldvaluebench,plain_grounded,maple_3b_chat,seed_41,T+I+ vs T-I-,overall_emd,lower_is_better,custom_tplus_eplus,custom_tminus_eminus,0.1666666667,0.1833333333,0.01666666667,1,1,120,120,0,0,0.2333333333,0.3166666667,/path/to/metacul/models/sft/combined_with_metadata_3b_best3b_chat,/path/to/metacul/models/sft/combined_without_metadata_3b_best3b_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_probes_maple_chat_remaining_seed41_120/worldvaluebench/plain_grounded/maple_3b_chat/seed_41/worldvaluebench/worldvaluebench_custom_tplus_eplus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/worldvaluebench/plain_grounded/maple_3b_chat/seed_41/worldvaluebench/worldvaluebench_custom_tminus_eminus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/worldvaluebench/plain_grounded/maple_3b_chat/seed_41/worldvaluebench
worldvaluebench,sft_1b_lnqa,maple_3b_chat,seed_41,T+I+ vs T-I-,overall_emd,lower_is_better,custom_tplus_eplus,custom_tminus_eminus,0.25,0.1666666667,-0.08333333333,0,1,120,120,0,0,0.2333333333,0.2333333333,/path/to/metacul/models/sft/combined_with_metadata_3b_best3b_chat,/path/to/metacul/models/sft/combined_without_metadata_3b_best3b_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_probes_maple_chat_remaining_seed41_120/worldvaluebench/sft_1b_lnqa/maple_3b_chat/seed_41/worldvaluebench/worldvaluebench_custom_tplus_eplus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/worldvaluebench/sft_1b_lnqa/maple_3b_chat/seed_41/worldvaluebench/worldvaluebench_custom_tminus_eminus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/worldvaluebench/sft_1b_lnqa/maple_3b_chat/seed_41/worldvaluebench
worldvaluebench,sft_3b_lnqa,maple_3b_chat,seed_41,T+I+ vs T-I-,overall_emd,lower_is_better,custom_tplus_eplus,custom_tminus_eminus,0.7527777778,0.1666666667,-0.5861111111,0,1,120,120,0,0,0.225,0.2333333333,/path/to/metacul/models/sft/combined_with_metadata_3b_best3b_chat,/path/to/metacul/models/sft/combined_without_metadata_3b_best3b_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_probes_maple_chat_remaining_seed41_120/worldvaluebench/sft_3b_lnqa/maple_3b_chat/seed_41/worldvaluebench/worldvaluebench_custom_tplus_eplus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/worldvaluebench/sft_3b_lnqa/maple_3b_chat/seed_41/worldvaluebench/worldvaluebench_custom_tminus_eminus.jsonl,results/external_protocol_probes_maple_chat_remaining_seed41_120/worldvaluebench/sft_3b_lnqa/maple_3b_chat/seed_41/worldvaluebench
