family,seed,variant,variant_label,item_id,country,contrast_country,topic,year,target_correct,contrast_correct,exact_pair_success,margin_switch_success,target_margin,contrast_margin
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which regulator is commonly mentioned when banks announce mergers or reserve requirement changes?', 'philippines', 'philippines', 'united states', 'economy and business', '2019')",Philippines,United States,Economy and business,2019,0.0,0.0,0.0,0.0,5.009215889931028,-4.38145814395191
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which regulator is known for inspecting state schools and publishing inspection reports?', 'united kingdom', 'united kingdom', 'united states', 'education', '2012')",United Kingdom,United States,Education,2012,0.0,1.0,0.0,0.0,-2.4853864337923355,3.138216997585183
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which regulator is usually cited when stories discuss fuel pricing, downstream licensing, and filling stations?', 'ghana', 'ghana', 'united kingdom', 'economy and business', '2019')",Ghana,United Kingdom,Economy and business,2019,0.0,0.0,0.0,0.0,-1.0289441576531981,2.057888315306396
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which regulator oversees broadcasting standards and telecoms?', 'united kingdom', 'united kingdom', 'united states', 'civic institutions', '2023')",United Kingdom,United States,Civic institutions,2023,0.0,1.0,0.0,0.0,-2.4692410120159227,2.848843343183047
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which regulator oversees broadcasting, telecoms and spectrum licensing?', 'south africa', 'south africa', 'united kingdom', 'civic institutions', '2023')",South Africa,United Kingdom,Civic institutions,2023,0.0,0.0,0.0,0.0,-0.6832283373936425,0.3678921816734997
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which regulator oversees water companies and sewerage services?', 'united kingdom', 'united kingdom', 'united states', 'civic institutions', '2024')",United Kingdom,United States,Civic institutions,2024,0.0,0.0,0.0,0.0,-1.715418156940478,2.6595154450874925
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which regulator was commonly mentioned in news stories about broadcasting standards and telecoms oversight?', 'united kingdom', 'united kingdom', 'united states', 'media and culture', '2010')",United Kingdom,United States,Media and culture,2010,0.0,0.0,0.0,0.0,9.706774768807033,-8.308332911550497
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which regulator would likely be named in a story about sanctions against a broadcaster for operating without authorization?', 'ghana', 'ghana', 'united kingdom', 'civic institutions', '2014')",Ghana,United Kingdom,Civic institutions,2014,0.0,0.0,0.0,0.0,2.116863228801492,-1.7942521958705138
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which regulator would most likely announce a clampdown on unlicensed radio stations?', 'ghana', 'ghana', 'united kingdom', 'civic institutions', '2016')",Ghana,United Kingdom,Civic institutions,2016,0.0,0.0,0.0,0.0,1.5476174878801405,-1.1987284419724835
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which regulator would most likely be mentioned in a story about enforcing listing rules on the main domestic market?', 'united kingdom', 'united kingdom', 'united states', 'economy and business', '2013')",United Kingdom,United States,Economy and business,2013,0.0,0.0,0.0,0.0,-1.1966374104805966,1.7849917688385126
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which regulator would most likely be quoted in a report about a merger affecting competition law?', 'jamaica', 'jamaica', 'united states', 'civic institutions', '2014')",Jamaica,United States,Civic institutions,2014,0.0,0.0,0.0,0.0,-1.3138825397725453,1.836269573658015
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which regulator would most likely fine a television station over indecency complaints on broadcast airwaves?', 'united states', 'united states', 'united kingdom', 'civic institutions', '2016')",United States,United Kingdom,Civic institutions,2016,0.0,1.0,0.0,0.0,-8.515003106200677,10.107335028340605
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which regulator would most likely issue a safety warning about a contaminated packaged food product sold nationwide?', 'united states', 'united states', 'united kingdom', 'civic institutions', '2015')",United States,United Kingdom,Civic institutions,2015,0.0,1.0,0.0,0.0,-9.310248402793682,11.475104627738826
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which regulator would most likely issue consultation papers on net neutrality in telecom policy coverage?', 'india', 'india', 'united kingdom', 'civic institutions', '2015')",India,United Kingdom,Civic institutions,2015,0.0,0.0,0.0,0.0,-0.10511205190671458,0.49928224655689224
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which regulator would most likely oversee interstate electricity transmission rates?', 'united states', 'united states', 'united kingdom', 'civic institutions', '2016')",United States,United Kingdom,Civic institutions,2016,0.0,1.0,0.0,0.0,-2.908358734688567,3.213246787549773
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which regulator would news coverage most likely cite for a vote on net neutrality rules?', 'united states', 'united states', 'united kingdom', 'civic institutions', '2015')",United States,United Kingdom,Civic institutions,2015,0.0,1.0,0.0,0.0,-8.189722976433892,9.173388937503855
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which regulator would typically approve a new listing prospectus for a major local company?', 'hong kong', 'hong kong', 'united kingdom', 'economy and business', '2014')",Hong Kong,United Kingdom,Economy and business,2014,0.0,0.0,0.0,0.0,1.4027501782750291,-0.8430840198873226
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which regulator would typically be cited in a news story about broadcast licensing disputes?', 'ghana', 'ghana', 'united kingdom', 'media and culture', '2010')",Ghana,United Kingdom,Media and culture,2010,0.0,0.0,0.0,0.0,1.6856514066570254,-1.579277308115624
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which regulator would typically issue or discuss broadcasting frequency authorisations in news coverage?', 'ghana', 'ghana', 'united kingdom', 'media and culture', '2010')",Ghana,United Kingdom,Media and culture,2010,0.0,0.0,0.0,0.0,1.817041471540418,-1.705285565740212
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which regulator would typically review a major telecom merger involving broadcast licences and wireless competition concerns?', 'canada', 'canada', 'united states', 'civic institutions', '2015')",Canada,United States,Civic institutions,2015,1.0,0.0,0.0,0.0,9.31827688559714,-7.510048548203498
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which residence is linked to the head of state rather than the head of government?', 'india', 'india', 'united kingdom', 'politics and government', '2010')",India,United Kingdom,Politics and government,2010,0.0,0.0,0.0,0.0,5.401948269286903,-5.141568642600244
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which retailer is commonly described as the country’s biggest supermarket group by sales in local business reporting?', 'south africa', 'south africa', 'united kingdom', 'economy and business', '2023')",South Africa,United Kingdom,Economy and business,2023,0.0,0.0,0.0,0.0,0.6490263148274016,-0.474897303532245
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which revenue authority would be in the headlines over tax collection and leadership turmoil?', 'south africa', 'south africa', 'united kingdom', 'civic institutions', '2015')",South Africa,United Kingdom,Civic institutions,2015,1.0,0.0,0.0,0.0,3.3110296350615016,-2.417577193854429
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', ""which river is the country's longest?"", 'kenya', 'kenya', 'united kingdom', 'geography and infrastructure', '2010')",Kenya,United Kingdom,Geography and infrastructure,2010,0.0,0.0,0.0,0.0,1.051120519067143,-0.21022410381342826
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which road agency is typically mentioned in enforcement and licensing stories involving drivers and vehicles?', 'malaysia', 'malaysia', 'united kingdom', 'geography and infrastructure', '2015')",Malaysia,United Kingdom,Geography and infrastructure,2015,0.0,1.0,0.0,0.0,-2.631777904566696,2.528965911302526
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', ""which road is the capital region's best-known circumferential artery often cited in traffic reports?"", 'philippines', 'philippines', 'united states', 'geography and infrastructure', '2015')",Philippines,United States,Geography and infrastructure,2015,0.0,1.0,0.0,0.0,-4.928908019903388,5.560842377978361
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which roads agency is often mentioned in holiday traffic updates about toll routes and major freeways?', 'south africa', 'south africa', 'united kingdom', 'public life and holidays', '2014')",South Africa,United Kingdom,Public life and holidays,2014,0.0,1.0,0.0,0.0,-1.3440372379602037,1.764485445587061
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which roads agency would be central to a dispute over urban tolling and freeway charges?', 'south africa', 'south africa', 'united kingdom', 'civic institutions', '2014')",South Africa,United Kingdom,Civic institutions,2014,0.0,1.0,0.0,0.0,-1.0340828894988654,1.2705850062889725
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which satirical magazine is often cited in political-media stories for investigative scoops and libel battles?', 'united kingdom', 'united kingdom', 'united states', 'media and culture', '2010')",United Kingdom,United States,Media and culture,2010,0.0,1.0,0.0,0.0,-2.2599091159943585,2.916859440411322
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which school level was commonly mentioned in reports on online learning device support?', 'jamaica', 'jamaica', 'united states', 'education', '2021')",Jamaica,United States,Education,2021,0.0,1.0,0.0,0.0,-4.383098752468453,4.3138190222567
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which schools inspectorate is cited in reports grading state schools and nurseries?', 'united kingdom', 'united kingdom', 'united states', 'civic institutions', '2015')",United Kingdom,United States,Civic institutions,2015,0.0,1.0,0.0,0.0,-2.2859259444965154,2.366022030061239
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', ""which seaport is the country's principal international container gateway often cited in congestion stories?"", 'philippines', 'philippines', 'united states', 'geography and infrastructure', '2014')",Philippines,United States,Geography and infrastructure,2014,0.0,0.0,0.0,0.0,-1.0675967045057906,2.3480096776464237
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which self-regulatory body was commonly cited in brokerage oversight news before later consolidation?', 'canada', 'canada', 'united states', 'economy and business', '2013')",Canada,United States,Economy and business,2013,1.0,0.0,0.0,0.0,1.9971289862275725,-1.7343488564607865
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which show’s halftime performance is treated as a major pop-culture event beyond sports coverage?', 'united states', 'united states', 'united kingdom', 'media and culture', '2019')",United States,United Kingdom,Media and culture,2019,0.0,0.0,0.0,0.0,-2.216593473449402,2.17892082263777
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which song is treated as the national anthem at major cultural and state ceremonies?', 'bangladesh', 'bangladesh', 'india', 'media and culture', '2017')",Bangladesh,India,Media and culture,2017,0.0,0.0,0.0,0.0,1.7652540584644676,-1.796293168950156
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which spring festival is famous in headlines for colors, music events, and celebrity parties?', 'india', 'india', 'united kingdom', 'media and culture', '2019')",India,United Kingdom,Media and culture,2019,0.0,1.0,0.0,0.0,-4.55180071777896,4.976429851470416
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', ""which standards body was examining politicians' declarations of interest?"", 'ireland', 'ireland', 'united kingdom', 'civic institutions', '2011')",Ireland,United Kingdom,Civic institutions,2011,0.0,1.0,0.0,0.0,-0.623748931894275,0.6311982320768126
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which state agency is associated with national weather warnings?', 'ireland', 'ireland', 'united kingdom', 'civic institutions', '2018')",Ireland,United Kingdom,Civic institutions,2018,0.0,0.0,0.0,0.0,1.3092187585112178,-1.0798860372612245
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which state agency is central to food and drink export promotion stories?', 'ireland', 'ireland', 'united kingdom', 'economy and business', '2018')",Ireland,United Kingdom,Economy and business,2018,0.0,1.0,0.0,0.0,-1.6463371386371755,2.1737613634145334
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which state broadcaster is often mentioned in reports about parliamentary proceedings being carried live on a public channel?', 'sri lanka', 'sri lanka', 'india', 'civic institutions', '2016')",Sri Lanka,India,Civic institutions,2016,0.0,0.0,0.0,0.0,-0.11080937082419062,0.17412901129515657
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which state broadcaster typically carries major national ceremonies, presidential addresses, and holiday coverage live?', 'south africa', 'south africa', 'united kingdom', 'public life and holidays', '2015')",South Africa,United Kingdom,Public life and holidays,2015,0.0,0.0,0.0,0.0,9.692559132154035,-7.19683079476039
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which state oil company is usually mentioned in reports on upstream petroleum interests and energy deals?', 'ghana', 'ghana', 'united kingdom', 'economy and business', '2024')",Ghana,United Kingdom,Economy and business,2024,0.0,0.0,0.0,0.0,9.574666950480534,-7.397828677970283
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which state-owned commercial bank is often cited in reports on remittance services and public-sector banking?', 'bangladesh', 'bangladesh', 'india', 'economy and business', '2013')",Bangladesh,India,Economy and business,2013,0.0,1.0,0.0,0.0,-2.2904432126285372,2.2190466489668044
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which state-owned company manages freight rail and many ports in infrastructure reporting?', 'south africa', 'south africa', 'united kingdom', 'geography and infrastructure', '2015')",South Africa,United Kingdom,Geography and infrastructure,2015,0.0,0.0,0.0,0.0,-0.7620623763236782,1.5241247526473574
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which state-owned freight and logistics company is often central to stories about rail corridors and port investment?', 'south africa', 'south africa', 'united kingdom', 'geography and infrastructure', '2016')",South Africa,United Kingdom,Geography and infrastructure,2016,0.0,1.0,0.0,0.0,-0.8934524412070717,1.576680778600715
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which state-owned telecom operator would most likely appear in reports on public mobile and broadband services?', 'bangladesh', 'bangladesh', 'india', 'economy and business', '2019')",Bangladesh,India,Economy and business,2019,0.0,0.0,0.0,0.0,-1.1239236183596475,1.2505628993015794
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which state-run channel would be the likeliest home for a nationally themed cultural documentary series?', 'india', 'india', 'united kingdom', 'media and culture', '2015')",India,United Kingdom,Media and culture,2015,0.0,1.0,0.0,0.0,-2.4701332198077868,3.232195596131466
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which station is a main home for live summer sports championship coverage?', 'ireland', 'ireland', 'united kingdom', 'media and culture', '2016')",Ireland,United Kingdom,Media and culture,2016,0.0,1.0,0.0,0.0,-1.229576148276787,1.8501158685168084
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which station is best known for carrying the annual rose of tralee broadcasts?', 'ireland', 'ireland', 'united kingdom', 'media and culture', '2017')",Ireland,United Kingdom,Media and culture,2017,0.0,1.0,0.0,0.0,-2.6476242049800307,2.921167949264426
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which station is commonly identified as the main railway terminus in the capital?', 'sri lanka', 'sri lanka', 'india', 'geography and infrastructure', '2014')",Sri Lanka,India,Geography and infrastructure,2014,0.0,0.0,0.0,0.0,2.1599176868719274,-1.6707680315152995
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which station is the arts-focused national radio service most often named in classical and literary coverage?', 'ireland', 'ireland', 'united kingdom', 'media and culture', '2021')",Ireland,United Kingdom,Media and culture,2021,0.0,0.0,0.0,0.0,-3.590776623212936,3.8559416661578916
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which station is the youth-oriented national radio service often cited in music and entertainment coverage?', 'ireland', 'ireland', 'united kingdom', 'media and culture', '2024')",Ireland,United Kingdom,Media and culture,2024,0.0,1.0,0.0,0.0,-1.7838412854262105,2.115588973988106
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which station would most likely be named in youth entertainment coverage as a well-known private radio brand?', 'tanzania', 'tanzania', 'united kingdom', 'media and culture', '2013')",Tanzania,United Kingdom,Media and culture,2013,0.0,1.0,0.0,0.0,-2.0603674176344566,2.2857957171531615
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which stock exchange is the main domestic market for listed companies in business coverage?', 'ireland', 'ireland', 'united kingdom', 'economy and business', '2018')",Ireland,United Kingdom,Economy and business,2018,0.0,0.0,0.0,1.0,0.6261127737143175,0.022589604849291955
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which supermarket chain is commonly identified as the country’s largest grocery retailer in market-share reports?', 'ireland', 'ireland', 'united kingdom', 'economy and business', '2024')",Ireland,United Kingdom,Economy and business,2024,1.0,0.0,0.0,0.0,2.0839413619313207,-1.7315635787168908
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which supermarket chain is often described as the market leader in grocery retail by sales?', 'united kingdom', 'united kingdom', 'united states', 'economy and business', '2019')",United Kingdom,United States,Economy and business,2019,0.0,0.0,0.0,0.0,8.752940729876997,-7.427660600110212
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which supermarket chain was a major homegrown retail name in headlines about expansion and supplier payments?', 'kenya', 'kenya', 'united kingdom', 'economy and business', '2016')",Kenya,United Kingdom,Economy and business,2016,0.0,0.0,0.0,0.0,2.431568361204291,-1.8151484015883872
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which tabloid-style paper was known for celebrity coverage and was shut down after a high-profile owner dispute?', 'hong kong', 'hong kong', 'united kingdom', 'media and culture', '2013')",Hong Kong,United Kingdom,Media and culture,2013,0.0,1.0,0.0,0.0,-3.565491880715903,3.747943736814896
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which tax authority would a business usually deal with over profits tax filings?', 'hong kong', 'hong kong', 'united kingdom', 'economy and business', '2011')",Hong Kong,United Kingdom,Economy and business,2011,1.0,0.0,0.0,0.0,1.12695143251606,-0.8065436722909056
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which tax authority would be cited in coverage of profits tax disputes involving a large local business group?', 'hong kong', 'hong kong', 'united kingdom', 'economy and business', '2016')",Hong Kong,United Kingdom,Economy and business,2016,0.0,0.0,0.0,0.0,1.5467960838455728,-1.0938058021479407
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which tax authority would handle a headline corporate dispute over back taxes involving a major technology company?', 'ireland', 'ireland', 'united kingdom', 'economy and business', '2016')",Ireland,United Kingdom,Economy and business,2016,0.0,1.0,0.0,0.0,-3.501600189163438,4.339508134941639
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which tax replaced a patchwork of indirect levies in a major reform watched by businesses?', 'india', 'india', 'united kingdom', 'economy and business', '2017')",India,United Kingdom,Economy and business,2017,1.0,0.0,0.0,0.0,0.6574486576860079,-0.17066487309267142
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', ""which tea-growing region is most often highlighted as the country's main tea belt?"", 'bangladesh', 'bangladesh', 'india', 'economy and business', '2018')",Bangladesh,India,Economy and business,2018,1.0,0.0,0.0,0.0,2.6300642064627113,-2.4936078459791866
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which telecom operator was the market leader by subscribers in many mid-2010s business reports?', 'bangladesh', 'bangladesh', 'india', 'economy and business', '2015')",Bangladesh,India,Economy and business,2015,0.0,1.0,0.0,0.0,-0.21681589158263304,0.6528143892936797
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which telecom regulator would be expected to rule on wireless pricing or internet service complaints?', 'canada', 'canada', 'united states', 'civic institutions', '2019')",Canada,United States,Civic institutions,2019,1.0,0.0,0.0,0.0,10.777065482524355,-8.376505222990783
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which telecoms regulator would oversee spectrum auctions or competition issues involving major mobile operators?', 'ireland', 'ireland', 'united kingdom', 'economy and business', '2016')",Ireland,United Kingdom,Economy and business,2016,0.0,0.0,0.0,0.0,-1.7869048824141434,1.9445729602742157
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which television station is widely cited in local news as a major free-to-air commercial broadcaster?', 'jamaica', 'jamaica', 'united states', 'media and culture', '2013')",Jamaica,United States,Media and culture,2013,0.0,0.0,0.0,0.0,9.007895287874177,-8.711729326804212
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which term is commonly used for the final years of secondary school where students prepare for the main school-leaving exams?', 'ireland', 'ireland', 'united kingdom', 'education', '2024')",Ireland,United Kingdom,Education,2024,0.0,0.0,0.0,0.0,1.629236804554072,-0.9985644931137863
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which term is commonly used for the tax on share trades collected on exchange transactions?', 'india', 'india', 'united kingdom', 'economy and business', '2011')",India,United Kingdom,Economy and business,2011,0.0,0.0,0.0,0.0,-1.4802800475447735,1.5627251546625467
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which term is commonly used for the two years after ordinary secondary school in reports on subject combinations?', 'tanzania', 'tanzania', 'united kingdom', 'education', '2010')",Tanzania,United Kingdom,Education,2010,0.0,0.0,0.0,0.0,2.969415466364679,-2.890581427434644
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which term is most often used in headlines about a one-year programme between junior and senior secondary study?', 'ireland', 'ireland', 'united kingdom', 'education', '2023')",Ireland,United Kingdom,Education,2023,0.0,1.0,0.0,0.0,-2.29416546574475,2.5360493897936616
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', ""which term referred to the legislature's directly elected local electoral areas?"", 'hong kong', 'hong kong', 'united kingdom', 'politics and government', '2018')",Hong Kong,United Kingdom,Politics and government,2018,1.0,0.0,0.0,0.0,2.8615181367140696,-3.1356929043158077
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', ""which term was used for the annual speech setting out the administration's agenda?"", 'hong kong', 'hong kong', 'united kingdom', 'politics and government', '2018')",Hong Kong,United Kingdom,Politics and government,2018,0.0,1.0,0.0,0.0,-1.9744121468032017,1.7110009937190718
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which term would most likely describe the national currency code in market tables?', 'tanzania', 'tanzania', 'united kingdom', 'economy and business', '2010')",Tanzania,United Kingdom,Economy and business,2010,0.0,0.0,0.0,0.0,9.622268418436711,-5.261484055089712
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which title fits the national leadership role?', 'canada', 'canada', 'united states', 'civic institutions', '2016')",Canada,United States,Civic institutions,2016,0.0,1.0,0.0,0.0,-0.878456733174267,1.1286515777790216
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which title is most likely to be used for the main national public-service broadcaster in media regulation stories?', 'ireland', 'ireland', 'united kingdom', 'media and culture', '2023')",Ireland,United Kingdom,Media and culture,2023,0.0,0.0,0.0,1.0,0.2658254338006376,1.4372908516862903
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which title is used for the national head of government?', 'hong kong', 'hong kong', 'united kingdom', 'politics and government', '2019')",Hong Kong,United Kingdom,Politics and government,2019,0.0,0.0,0.0,0.0,0.5912994421862983,-0.0336296869709396
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which tournament is the premier first-class domestic cricket competition?', 'south africa', 'south africa', 'united kingdom', 'sports', '2015')",South Africa,United Kingdom,Sports,2015,0.0,0.0,0.0,0.0,4.427435300797176,-4.14438998862986
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', ""which tournament name would most likely appear in headlines about the senior men's national football team reaching a continental finals?"", 'ghana', 'ghana', 'united kingdom', 'sports', '2015')",Ghana,United Kingdom,Sports,2015,1.0,0.0,0.0,0.0,2.268156060638992,-1.3895679521587674
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which tournament would be the expected setting for headlines about the under-20 national football team on the continental stage?', 'ghana', 'ghana', 'united kingdom', 'sports', '2015')",Ghana,United Kingdom,Sports,2015,0.0,0.0,0.0,1.0,0.01151194004702738,0.2002416839334069
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which tournament would most likely be named in reports about the under-17 national team competing for a continental crown?', 'ghana', 'ghana', 'united kingdom', 'sports', '2014')",Ghana,United Kingdom,Sports,2014,0.0,1.0,0.0,0.0,-0.3234507089321961,0.6271561248468884
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which town or city is an important administrative and commercial centre in its region?', 'kenya', 'kenya', 'united kingdom', 'geography and infrastructure', '2013')",Kenya,United Kingdom,Geography and infrastructure,2013,0.0,0.0,0.0,0.0,7.434768418436712,-4.787044314623283
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which transport facility was mentioned in local coverage about flights and redevelopment?', 'jamaica', 'jamaica', 'united states', 'geography and infrastructure', '2015')",Jamaica,United States,Geography and infrastructure,2015,0.0,0.0,0.0,0.0,0.04419417382415913,-0.11048543456039805
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which transport hub is described as the main international gateway near the commercial capital?', 'sri lanka', 'sri lanka', 'india', 'geography and infrastructure', '2015')",Sri Lanka,India,Geography and infrastructure,2015,0.0,0.0,0.0,1.0,0.2893787794060638,0.04403900166618069
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which transport hub is the main international gateway serving the capital?', 'bangladesh', 'bangladesh', 'india', 'geography and infrastructure', '2018')",Bangladesh,India,Geography and infrastructure,2018,0.0,0.0,0.0,0.0,0.5554621767350822,-0.44991291886477014
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which transport project is most often framed as the flagship standard-gauge rail investment in business reporting?', 'tanzania', 'tanzania', 'united kingdom', 'economy and business', '2019')",Tanzania,United Kingdom,Economy and business,2019,0.0,0.0,0.0,1.0,1.602958791577393,0.1839460908367494
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which transport regulator would issue licenses and policy statements for buses, taxis, and land public transport planning?', 'malaysia', 'malaysia', 'united kingdom', 'civic institutions', '2016')",Malaysia,United Kingdom,Civic institutions,2016,0.0,0.0,0.0,0.0,-2.3324691398737247,2.7079517104167317
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which tv channel is associated with one of the earliest private news brands and is often mentioned in election-night coverage?', 'pakistan', 'pakistan', 'india', 'media and culture', '2013')",Pakistan,India,Media and culture,2013,0.0,1.0,0.0,0.0,-0.4948821911881498,0.5059307346441897
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which university in the western lakeside city is a major public institution often cited in regional education stories?', 'kenya', 'kenya', 'united kingdom', 'education', '2015')",Kenya,United Kingdom,Education,2015,0.0,1.0,0.0,0.0,-0.9972843374177147,1.5038414611854436
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which university is associated with the vice-chancellor post in major campus controversies and appointments?', 'india', 'india', 'united kingdom', 'education', '2015')",India,United Kingdom,Education,2015,0.0,0.0,0.0,1.0,0.22161874164838125,0.3957477529435378
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', ""which university is commonly identified as the country's oldest in reports about convocation or heritage?"", 'pakistan', 'pakistan', 'india', 'education', '2014')",Pakistan,India,Education,2014,0.0,1.0,0.0,0.0,-0.5116814535250023,0.8851585854304056
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which university is commonly identified in education news as the oldest public university in the southern port metropolis?', 'pakistan', 'pakistan', 'india', 'education', '2015')",Pakistan,India,Education,2015,0.0,0.0,0.0,1.0,0.680686135062885,0.6648562249451433
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', 'which university is commonly referenced by initials in local university news?', 'jamaica', 'jamaica', 'united states', 'education', '2015')",Jamaica,United States,Education,2015,0.0,1.0,0.0,0.0,-0.36408793270805484,0.33242811247257187
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', ""which university is frequently described as the country's leading francophone engineering school?"", 'canada', 'canada', 'united states', 'education', '2014')",Canada,United States,Education,2014,0.0,0.0,0.0,0.0,-1.2788135201360982,1.1122112136533953
MAPLE 1B,41,tplus_eplus,"(T+, I+)","('', ""which university is most often identified as the country's premier school for mining engineering?"", 'canada', 'canada', 'united states', 'education', '2016')",Canada,United States,Education,2016,0.0,0.0,0.0,0.0,-2.3557064706822586,2.441123198065304
